File_Name;Object_Name;Object_Id;IFC_Element;Outer_Radius;Inner_Radius;Pipe_Usage;Pipe_type;Material;Length;X_start;Y_start;Z_start;X_end;Y_end;Z_end;Project;Building;Floor;Room
Pipe_system;pipe;P146;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;7.40;150.60;478.10;0.00;158.00;478.10;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P147;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.00;154.00;477.00;0.00;158.00;477.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P148;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;19.60;123.00;476.40;0.00;142.60;476.40;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P149;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;20.20;239.10;455.60;0.00;259.30;455.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P150;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;24.60;123.00;444.50;0.00;147.60;444.50;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P151;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;23.40;235.60;424.00;0.00;259.00;424.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P152;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;28.00;123.00;412.60;0.00;151.00;412.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P153;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;5.10;254.00;396.00;0.00;259.10;396.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P154;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;22.40;232.10;394.20;0.00;254.50;394.20;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P155;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;31.50;123.00;380.70;0.00;154.50;380.70;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P156;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;8.00;267.50;380.00;0.00;275.50;380.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P157;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;26.90;239.40;379.70;0.00;266.30;379.70;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P158;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;22.90;252.00;373.80;0.00;274.90;373.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P159;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;25.80;252.70;350.20;0.00;278.50;350.20;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P160;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;3.00;252.00;349.40;0.00;255.00;349.40;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P161;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;25.80;252.70;348.50;0.00;278.50;348.50;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P162;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;8.60;231.30;248.60;0.00;239.90;248.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P163;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;24.50;206.40;248.50;0.00;230.90;248.50;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P164;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;49.10;156.20;248.60;0.00;205.30;248.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P165;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;14.00;219.00;235.30;0.00;233.00;235.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P166;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;16.70;199.30;232.70;0.00;216.00;232.70;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P167;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;34.50;164.60;232.70;0.00;199.10;232.70;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P168;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;3.00;226.00;229.30;0.00;229.00;229.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P169;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;23.60;194.90;229.30;0.00;218.50;229.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P170;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.20;226.50;225.80;0.00;230.70;225.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P171;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;43.70;247.20;217.40;0.00;290.90;217.40;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P172;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;3.40;240.70;217.50;0.00;244.10;217.50;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P173;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;5.10;233.70;217.50;0.00;238.80;217.50;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P174;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;16.00;243.20;214.00;0.00;259.20;214.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P175;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;8.10;232.00;214.00;0.00;240.10;214.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P176;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;34.00;550.20;29.30;0.00;584.20;29.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P177;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;33.90;550.30;22.20;0.00;584.20;22.20;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P178;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;3.30;155.30;554.60;0.00;155.30;557.90;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P179;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.80;213.30;553.20;0.00;213.30;558.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P180;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;5.30;221.60;552.80;0.00;221.60;558.10;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P181;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;13.10;209.90;545.00;0.00;209.90;558.10;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P182;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;10.10;221.60;542.50;0.00;221.60;552.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P183;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.40;209.90;540.40;0.00;209.90;544.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P184;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.50;221.60;537.80;0.00;221.60;542.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P185;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.60;221.60;533.00;0.00;221.60;537.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P186;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;22.30;155.30;532.10;0.00;155.30;554.40;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P187;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;5.30;221.60;527.50;0.00;221.60;532.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P188;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;17.60;209.90;522.50;0.00;209.90;540.10;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P189;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;10.10;155.30;521.80;0.00;155.30;531.90;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P190;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;7.30;221.60;520.00;0.00;221.60;527.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P191;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.40;221.60;515.30;0.00;221.60;519.70;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P192;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;9.30;209.90;513.00;0.00;209.90;522.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P193;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;48.90;233.50;509.10;0.00;233.50;558.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P194;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;5.30;209.90;507.50;0.00;209.90;512.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P195;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;8.50;221.60;505.80;0.00;221.60;514.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P196;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;6.50;233.40;501.20;0.00;233.40;507.70;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P197;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;7.30;209.90;500.00;0.00;209.90;507.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P198;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;51.90;236.80;499.80;0.00;236.80;551.70;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P199;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;22.30;155.30;499.30;0.00;155.30;521.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P200;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;21.40;240.30;498.50;0.00;240.30;519.90;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P201;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;2.50;209.90;497.30;0.00;209.90;499.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P202;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.00;155.30;495.10;0.00;155.30;499.10;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P203;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;2.60;242.10;495.00;0.00;242.10;497.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P204;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.60;561.80;494.90;0.00;561.80;499.50;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P205;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;2.60;209.90;494.50;0.00;209.90;497.10;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P206;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;64.00;151.90;494.00;0.00;151.90;558.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P207;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;47.20;148.30;493.40;0.00;148.30;540.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P208;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;3.70;238.70;492.60;0.00;238.70;496.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P209;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;11.20;227.90;492.50;0.00;227.90;503.70;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P210;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;16.20;144.90;492.50;0.00;144.90;508.70;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P211;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.30;231.70;489.30;0.00;231.70;493.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P212;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.10;238.60;488.20;0.00;238.60;492.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P213;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;2.70;576.20;488.10;0.00;576.20;490.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P214;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;3.00;591.10;487.80;0.00;591.10;490.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P215;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;5.60;242.00;487.50;0.00;242.00;493.10;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P216;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.00;600.80;486.60;0.00;600.80;490.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P217;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;3.80;235.10;486.60;0.00;235.10;490.40;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P218;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.60;551.40;486.40;0.00;551.40;491.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P219;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;5.90;144.90;486.40;0.00;144.90;492.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P220;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.50;604.90;486.30;0.00;604.90;490.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P221;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.50;596.60;486.30;0.00;596.60;490.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P222;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.50;582.00;486.30;0.00;582.00;490.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P223;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;2.80;573.40;486.30;0.00;573.40;489.10;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P224;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.60;155.30;486.00;0.00;155.30;490.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P225;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;5.60;152.10;484.00;0.00;152.10;489.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P226;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;3.60;148.60;482.90;0.00;148.60;486.50;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P227;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.50;144.90;481.70;0.00;144.90;486.20;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P228;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.30;143.20;476.70;0.00;143.20;481.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P229;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;81.40;156.50;476.60;0.00;156.50;558.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P230;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;5.10;150.10;469.50;0.00;150.10;474.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P231;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;9.00;153.50;468.50;0.00;153.50;477.50;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P232;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;4.70;150.10;463.50;0.00;150.10;468.20;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P233;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;31.10;238.60;455.60;0.00;238.60;486.70;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P234;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;18.50;150.10;444.80;0.00;150.10;463.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P235;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;33.30;146.60;444.50;0.00;146.60;477.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P236;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;59.40;235.10;424.00;0.00;235.10;483.40;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P237;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;32.00;150.10;412.60;0.00;150.10;444.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P238;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;91.90;231.60;394.20;0.00;231.60;486.10;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P239;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;86.40;153.50;380.70;0.00;153.50;467.10;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P240;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;3.70;273.80;379.20;0.00;273.80;382.90;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P241;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;2.60;272.20;378.20;0.00;272.20;380.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P242;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;14.20;238.90;366.00;0.00;238.90;380.20;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P243;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;20.80;251.50;353.50;0.00;251.50;374.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P244;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;3.30;251.80;349.40;0.00;251.80;352.70;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P245;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;41.40;238.90;323.40;0.00;238.90;364.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P246;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;74.00;238.90;248.60;0.00;238.90;322.60;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P247;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;14.20;218.50;234.90;0.00;218.50;249.10;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P248;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;3.00;226.30;232.80;0.00;226.30;235.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P249;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;6.50;228.00;229.30;0.00;228.00;235.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P250;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;10.00;229.70;225.80;0.00;229.70;235.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P251;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;18.30;233.20;217.50;0.00;233.20;235.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P252;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;21.80;231.50;214.00;0.00;231.50;235.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P253;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;12.80;290.10;205.20;0.00;290.10;218.00;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P254;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;14.50;290.10;190.40;0.00;290.10;204.90;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P255;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;39.40;194.40;190.40;0.00;194.40;229.80;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P256;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;24.20;258.20;190.30;0.00;258.20;214.50;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P257;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;36.00;226.00;190.30;0.00;226.00;226.30;0.00;Excel-IFC-Translater;OTH;3;G201
Pipe_system;pipe;P258;IfcPipeSegment;0.15;0.14;cold;Heating;stainless steel;42.90;164.10;190.30;0.00;164.10;233.20;0.00;Excel-IFC-Translater;OTH;3;G201
